,id,title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount
157,R9_9V6zJWaE,Навальный о главе фонда «Яндекса» Елене Шмелевой,2020-03-15T11:56:33Z,Навальный LIVE,134342,9070,177,1075
158,CCDfr70jW0s,Милов: за ущерб природе олигархи платят ноль,2020-03-14T12:02:07Z,Навальный LIVE,36908,3661,46,317
159,LqSzySCL5JQ,Навальный о новом расследовании «Паразиты» и о реакции шеф-редактора RT,2020-03-14T09:56:30Z,Навальный LIVE,441602,29961,546,3467
160,907xw526Fgk,"Обнуление сроков Путина, Симоньян и Кеосаян, «Яндекс» под властью",2020-03-12T19:20:58Z,Навальный LIVE,2013864,110230,2556,13386
161,69Ls_YTyn7E,Поддержите нашу работу! Становитесь спонсорами канала «Навальный LIVE»,2020-03-12T14:45:11Z,Навальный LIVE,87075,11098,218,1394
162,QBIy9Zt_a7o,Обвал нефти и рубля: что дальше?,2020-03-12T14:28:11Z,Навальный LIVE,421612,21121,748,1473
163,9OEQRjrugNY,🔥 Совет Федерации одобрил поправки. Терешкова и обнуление сроков. Новости по делу Голунова,2020-03-11T20:42:35Z,Навальный LIVE,240674,19086,305,3182
164,I7bjmTS0eyo,Как Путин обижается и мстит всем вокруг,2020-03-11T12:08:39Z,Навальный LIVE,2107645,101483,4131,8457
165,rwtc2Fvf_L0,"⚡️Нефть, рубль, паника: что происходит?",2020-03-11T07:00:20Z,Навальный LIVE,504668,28364,784,2459
166,J63vAXh8l7A,🔥 Путину обнулят сроки. Доллар по 72. Миллионы Симоньян,2020-03-10T20:55:51Z,Навальный LIVE,787016,52959,1271,8549
167,wNoo5zAvlX4,"Навальный о мигранте, задержанном после взрыва в Магнитогорске",2020-03-09T09:55:37Z,Навальный LIVE,147948,9096,518,899
168,UQ0lvt3Wyjs,Навальный о словах Путина про черту бедности,2020-03-08T11:55:51Z,Навальный LIVE,274693,17200,309,2143
169,fLyExPtLVX0,Навальный о блокировке счетов его семьи,2020-03-07T09:55:30Z,Навальный LIVE,84314,6987,227,1218
170,F53lUKCxug8,🔥 Путин и сменяемость власти. Иностранная недвижимость чиновников. Низкий уровень образования,2020-03-06T19:36:53Z,Навальный LIVE,172804,14303,405,1934
171,WDirZ75ut84,"Зачем врут о коронавирусе, как узбек разоблачил ФСБ, бог в Конституции",2020-03-05T18:43:00Z,Навальный LIVE,1679688,75393,3016,8299
172,G3gsuM9Nm1s,Почему дорожают лекарства?,2020-03-05T14:31:15Z,Навальный LIVE,182401,10622,201,953
173,sN5fspOJ1IY,🔥 Путин и стагнация доходов. Суд по делу Ивана Жданова. Митинг за поправки,2020-03-04T21:23:52Z,Навальный LIVE,138062,13808,180,1754
174,4eT1mL1Rv1s,Новая Земля. Здоровье Руслана Шаведдинова под угрозой,2020-03-04T13:53:54Z,Навальный LIVE,144083,16626,246,1929
175,PQptBhnVris,"🔥 Семье Навального заблокировали счета. Путин про оппозицию. Поправки про бога, брак и СССР",2020-03-03T16:54:44Z,Навальный LIVE,203781,20539,429,2898
176,dp2YJr6O1BM,Разница зарплат в 500 раз? Легко! Сколько получают главы госкомпаний и рядовые работники,2020-03-03T11:59:15Z,Навальный LIVE,363495,32040,247,2760
177,Xxmuav7UDxQ,🔥 Стратегия Кремля на выборах в Госдуму. Отмена приговора Котову. Три года фильму «Он вам не Димон»,2020-03-02T21:15:21Z,Навальный LIVE,114645,11111,197,1186
178,nEE_55YyXrw,Навальный о последних новостях о службе Руслана Шаведдинова на Новой Земле,2020-03-01T11:55:40Z,Навальный LIVE,135923,7839,242,1464
179,DYK03gtgGRc,Навальный о материале «Медузы» о фигурантах дела «Сети»,2020-02-29T09:56:25Z,Навальный LIVE,91920,6763,258,725
180,UJM9mDawUgQ,"Коронавирус в России, привет с Новой Земли, «Медуза» и «Сеть»",2020-02-27T19:05:35Z,Навальный LIVE,1128487,67865,1744,7648
181,7SW8wcABXsM,Сечину подарили 300 млрд рублей,2020-02-27T14:25:53Z,Навальный LIVE,195743,13026,220,847
182,oY0UUVbUjLA,🔥Путин про дубинки и митинги. Переименуют ли «Единую Россию». Голосование по Конституции — 22 апреля,2020-02-26T21:05:30Z,Навальный LIVE,268290,22727,498,3273
183,mg-E7NLmIc0,Полицейские-извращенцы хотят посадить художницу,2020-02-26T08:58:19Z,Навальный LIVE,158504,21528,634,3298
184,yTf9OUfwh0w,🔥 Голосование по Конституции. Мишустин увидел больницу и загрустил. Марш Немцова в Санкт-Петербурге,2020-02-25T17:59:14Z,Навальный LIVE,302923,23673,393,3155
185,g2ZnHM490_o,Агент ФБК. Как в Кремле решили бороться с расследованиями,2020-02-24T11:00:04Z,Навальный LIVE,342339,29441,576,3018
186,ksAy2Zs9flc,Навальный о режиме «черного неба» в Красноярске,2020-02-24T07:55:32Z,Навальный LIVE,106899,8486,163,1249
187,j1vB41eVG2g,"Навальный о вступлении Шнурова в «Партию роста» и о том, зачем это нужно Кремлю",2020-02-23T11:57:04Z,Навальный LIVE,211589,11044,247,1677
188,DeqrnMIYS4I,Навальный о последних новостях о Руслане Шаведдинове,2020-02-22T09:54:58Z,Навальный LIVE,116986,8608,94,924
189,56qOhAajvU8,"О кандидате Сергее Шнурове. Катастрофа в Красноярске. Депутаты, которых не хочет Кремль",2020-02-20T18:36:52Z,Навальный LIVE,1109411,67688,1614,8200
190,r2cdv9tIncs,"🔥 Путин ответил, как прожить на 10 тысяч. Мосгорсуд и Пригожин. Неприкосновенность экс-президентов",2020-02-19T19:15:27Z,Навальный LIVE,530179,36108,782,5120
191,3qFw1uo6QWw,"Повысить пенсию на 1₽, потратить 1.000.000.000₽ на себя. Как чиновники распоряжаются бюджетом",2020-02-19T12:02:55Z,Навальный LIVE,235068,25925,242,1681
192,YtOTjzltUWA,Навальный о первой встрече рабочей группы по поправкам в Конституцию,2020-02-17T09:55:26Z,Навальный LIVE,295195,14465,398,2884
193,pMw6zhFamBA,Навальный о реакции Соловьева на заявление юриста ФБК в Следственный комитет,2020-02-16T11:56:09Z,Навальный LIVE,545643,27859,657,2250
194,si3vGzICwVI,Милов о работе Мишустина в ОФГ: откуда миллиарды?..,2020-02-15T12:01:18Z,Навальный LIVE,74094,4952,112,605
195,Nw9_Pm3VJIU,Навальный о новом фильме Дудя и об эпидемии ВИЧ в России,2020-02-15T09:55:28Z,Навальный LIVE,150734,8371,247,710
196,ae8zsbKGJc0,🔥 Дело против Ивана Жданова. Исинбаева прочитала Конституцию. Штрафы для Twitter и Facebook,2020-02-14T20:27:16Z,Навальный LIVE,146082,13027,243,1493
197,_-XAn4Pi9mw,Милов о передаче Сбербанка от ЦБ к Минфину,2020-02-14T12:02:45Z,Навальный LIVE,78075,5295,179,571
198,ijR9rJODIRc,"Дело «Сети», Соловьева разорвало, о новом фильме Дудя",2020-02-13T18:34:02Z,Навальный LIVE,1425471,74538,2021,7876
199,AtkWIOHqtSk,"Упадок оборонки, ОФГ Мишустина",2020-02-13T14:36:24Z,Навальный LIVE,315237,16904,543,1245
200,OUIHypTLfyI,🔥 Падение уровня доверия к Путину. Бедность — главная проблема. Дело на Ивана Жданова,2020-02-12T19:48:38Z,Навальный LIVE,203630,19111,325,2720
201,5GDqfA82EP4,🔥 Дата голосования по Конституции. «Пензенское дело». Станет ли Путин сенатором,2020-02-11T20:55:30Z,Навальный LIVE,232945,19085,348,2317
202,lIL-FAa1TNY,"Слежка, угрозы, отчисления: как вузы разбираются с несогласными",2020-02-11T10:00:12Z,Навальный LIVE,219831,18972,181,1602
203,HKgcLnHdq_Y,Обзор самой лакейской программы на ТВ,2020-02-10T12:00:02Z,Навальный LIVE,356148,27142,605,2713
204,xCbTGfzcUrE,Навальный: юрист ФБК подал в СК заявление на Владимира Соловьева за оправдание фашизма,2020-02-10T10:01:17Z,Навальный LIVE,129305,10003,521,987
205,1YaeBeYlFH8,"Навальный о том, в каких условиях россиян эвакуировали из Китая",2020-02-08T09:57:04Z,Навальный LIVE,255985,11847,474,1969
206,oCOk_ibqvtA,"Милов: Конституция, индексация пенсий и обман Путина",2020-02-07T12:01:29Z,Навальный LIVE,74424,5809,126,832
207,BS1yO8M_4yk,"Скотовозка для эвакуации, инфлюенсеры за президента, Путин сделал это 15 раз",2020-02-06T18:28:17Z,Навальный LIVE,785988,51307,1096,6177
208,d5hjZJeBS-c,"Конституция, пенсии, МРОТ",2020-02-06T14:27:43Z,Навальный LIVE,169530,12221,151,1149
209,iKeyPzCqIZk,«Московский школьник» заплатит за отравления,2020-02-06T11:20:52Z,Навальный LIVE,118943,14150,117,1282
210,d_qZyWILE3c,🔥 Путин и его поправки. Дача главы Конституционного суда. Протесты работников «скорой»,2020-02-05T20:17:20Z,Навальный LIVE,149305,13267,199,1327
211,0i5KN15fZ18,Соловьев и RT реабилитируют фашизм,2020-02-05T16:52:34Z,Навальный LIVE,240572,22433,332,2945
212,vZYG6a_3z7Q,🔥 Медведев и прорыв. Как живут пропагандисты. Собчак на «Первом канале»,2020-02-04T17:25:00Z,Навальный LIVE,138719,12729,199,1224
213,fRK7J8Mbunk,⚡️Шок! Чиновники нашли виноватых в бедах России!,2020-02-04T11:00:19Z,Навальный LIVE,302365,25031,795,1902
214,-6P4iEPO-UM,🔥 Как живет глава «Ростеха». Пересмотр дела Котова. Перемены без перемен,2020-02-03T20:08:26Z,Навальный LIVE,132620,11763,169,1523
215,kQXuUaWZ68Q,Навальный: коронавирус наступает,2020-02-02T09:56:02Z,Навальный LIVE,340610,14186,498,1859
216,1-BYnUWQ3f4,🔥 Зачем меняют Конституцию. Дело Голунова и суд в России. Хамство чиновников,2020-01-31T19:46:52Z,Навальный LIVE,563746,20088,2141,2989
217,93njNVl5pms,"Мишустин — вор, Элджей — каннибал, коронавирус — убийца",2020-01-30T18:27:05Z,Навальный LIVE,1107941,66690,1404,6498
218,O9X2k3K1sSk,Новое правительство пошло вразнос,2020-01-30T14:27:48Z,Навальный LIVE,303155,18515,316,1522
219,k1Fh2ca1Qlk,Шаведдинов на Новой Земле. Похищение в XXI веке,2020-01-30T09:06:17Z,Навальный LIVE,129249,17953,210,2139
220,57HZD8VOais,🔥 Аресты по делу Голунова. Мишустин и Приходько. Отставка главы Чувашии,2020-01-29T21:14:34Z,Навальный LIVE,178992,14627,261,1680
221,Ve5hrnyaGns,Что вы знаете о страхе?,2020-01-29T12:00:16Z,Навальный LIVE,142577,17079,236,2038
222,fg96FAHKr_I,Путин меняет Конституцию: мнения экспертов,2020-01-28T12:14:01Z,Навальный LIVE,170307,16092,175,1644
223,paex1FTwONk,🔥 Должность для Мединского. Идеи для «Единой России». Сосновская и Котов,2020-01-27T21:10:34Z,Навальный LIVE,142691,11732,159,1456
224,uhGi2hfeUBg,Навальный: Володин хочет оштрафовать Алену Водонаеву за пост о материнском капитале,2020-01-26T09:58:49Z,Навальный LIVE,495553,27799,673,3867
225,lFiUaPsDFRU,Милов: Белоусов + Хуснуллин = рост налогов и распил,2020-01-25T12:01:20Z,Навальный LIVE,58026,3831,124,452
226,gOCmJ3bry4Y,Навальный о новом правительстве,2020-01-25T10:03:10Z,Навальный LIVE,355996,14357,443,1869
227,Hd8FxDXWGuY,Милов: при Мишустине ФНС стала чемпионом по беззаконию,2020-01-24T10:00:10Z,Навальный LIVE,96966,5511,132,831
228,wmD9mbd4brQ,"Путин меняет Конституцию, о правительстве Мишустина, Алена Водонаева — враг России",2020-01-23T18:41:10Z,Навальный LIVE,1656195,87266,3042,12464
229,HA8yXaI_BNM,Новый кабмин. ФНС Мишустина,2020-01-23T14:27:24Z,Навальный LIVE,234834,13935,317,1412
230,KJnoXNdhXAc,🔥 Новый состав правительства. Авторитарная Россия. Путин и двоевластие,2020-01-22T20:00:47Z,Навальный LIVE,304635,20454,459,2340
231,5mxaDlcsMIo,🔥 Чайке нашли новую должность. Пенсионные обещания. Понятная реальность,2020-01-21T17:32:08Z,Навальный LIVE,343625,24561,403,2924
232,dFLg7L_O3w8,Новая Конституция и ее знаменитые редакторы,2020-01-21T12:05:57Z,Навальный LIVE,986771,52934,1215,8404
233,augqxBhFwc8,🔥 Отставка Чайки. Поправки в Конституцию уже готовы. Доходы Мишустина,2020-01-20T21:26:15Z,Навальный LIVE,737550,44448,1255,5246
234,T7PpSd4VBjs,Власть отбирает кровь,2020-01-20T09:08:24Z,Навальный LIVE,269535,26774,248,3990
235,1Zh5t2hrOXg,Милов о Путине: не можешь поднять экономику? Уходи,2020-01-18T11:58:51Z,Навальный LIVE,221282,15100,414,2819
236,m3EDb8fXpBQ,🔥 Назначение Мишустина. Кто напишет поправки в Конституцию. Правила ВШЭ,2020-01-17T20:16:15Z,Навальный LIVE,584248,36239,1255,4548
237,gUu1eeMKFjg,Милов о новом премьере Мишустине,2020-01-17T10:00:24Z,Навальный LIVE,597231,31197,1438,4072
238,pVRr2oOeyeo,Как жируют наши банки,2020-01-16T14:27:49Z,Навальный LIVE,320816,19392,371,2167
239,QPvfvIEoa-s,🔥 Послание Путина. Поправки в Конституцию. Отставка правительства,2020-01-15T20:19:20Z,Навальный LIVE,1471999,97840,9126,13297
240,59aS-5bQmF4,Путин и голоса прошлого,2020-01-15T14:32:14Z,Навальный LIVE,365289,18385,858,2515
241,S4pMZGp4yfU,🔥 Коррупция на триллионы рублей. Контроль из космоса. Ценности банка ВТБ,2020-01-14T19:17:26Z,Навальный LIVE,309454,22859,331,2119
242,34fKWUk2PBQ,Почему вы будете беднее в 2020 году,2020-01-14T12:00:05Z,Навальный LIVE,249701,21853,321,1769
243,jWbDRoGFvyw,Чрезвычайная ситуация на Красной площади,2020-01-14T08:00:16Z,Навальный LIVE,708268,47510,1608,3171
244,lUzUOHJmst0,🔥 Ожидания от 2020-го года. Партия любителей World of Tanks. Дело Голунова,2020-01-13T19:13:47Z,Навальный LIVE,324176,26242,782,3263
245,jmMDWn9MW54,Повысят ли нам НДФЛ?,2020-01-09T14:44:22Z,Навальный LIVE,312093,17807,492,2344
246,X3LJ54UHfjk,2020. Россияне хотят перемен,2020-01-07T10:00:07Z,Навальный LIVE,442176,40973,1207,3612
247,tNer7JK2DSw,Милов: ФНС удавится за ваши три тысячи,2020-01-05T11:54:35Z,Навальный LIVE,131162,11559,160,1606
248,53d6nKJQB08,Новый год строгого режима в России,2020-01-04T08:00:01Z,Навальный LIVE,478435,36697,795,2599
249,LudK1YP2FXU,"Навальный: медицина развалилась, но улучшилась",2019-12-30T12:38:57Z,Навальный LIVE,146401,9925,200,1632
250,oiUDL1K6o5A,Навальный: «Единая Россия» боится и скандалит,2019-12-29T12:00:32Z,Навальный LIVE,393071,25605,422,3076
251,zrVkBdYeOfI,Навальный: сотрудника ФБК Руслана Шаведдинова увезли служить на Новую Землю,2019-12-28T11:56:16Z,Навальный LIVE,200621,12409,260,2341
252,dX-4Qk8n1bU,🔥 Новогодний обыск в ФБК. Друг президента разбогател в 12 раз. Электронное голосование,2019-12-27T17:49:24Z,Навальный LIVE,206606,19135,220,2230
253,ljaZUgK0O7Y,Печальные итоги 2019 года,2019-12-27T14:30:23Z,Навальный LIVE,247633,16841,268,1268
254,QMbPZqz07Q4,Спецназ в касках эсэсовцев в ФБК. Шаведдинов. Дед-хоккеист,2019-12-26T18:34:44Z,Навальный LIVE,1066391,83108,1358,10933
255,V1QDs6mROzo,"Проза Симоньян, рисунки Путина и стихи Бастрыкина",2019-12-25T08:32:40Z,Навальный LIVE,550167,35542,574,4654
256,oZKE85KUgfg,🔥 Сотрудника ФБК отправили на Новую Землю. Судный день. Генерал и золотые слитки,2019-12-24T18:12:42Z,Навальный LIVE,156479,16015,184,2813
257,LPB32TjBbu4,"«Убьют, тогда и приходите»: как защищают жертв домашнего насилия в России",2019-12-24T09:30:12Z,Навальный LIVE,108336,9938,872,3857
258,5I5NZNH7w8k,Навальный о пресс-конференции Владимира Путина,2019-12-23T09:54:25Z,Навальный LIVE,224099,13662,281,1855
259,M24M7weQ-Po,Навальный: Росгвардия с автоматами защищала руководство больницы от врачей,2019-12-21T09:56:19Z,Навальный LIVE,260504,16530,190,2040
260,8wNz7Q2GZWU,🔥 Пресс-конференция Путина. Заявление в СК на Пригожина. Губернатор наградил жену,2019-12-20T20:20:36Z,Навальный LIVE,213992,17028,272,1681
261,S4zTPx-yY68,Навальный: Путин отказался от своих дочерей,2019-12-20T11:55:57Z,Навальный LIVE,1269009,48707,1904,6239
262,BvDBgie--ng,"Навальный о перестрелке в центре Москвы, Путин гонит порожняк, Собянин испугался вопросов",2019-12-19T19:07:01Z,Навальный LIVE,1534829,76222,2634,11599
263,AbmXYu_tIjY,Почему Россия не летает?,2019-12-19T15:22:09Z,Навальный LIVE,164591,9029,164,588
264,RzgyHdbUL8s,Путинская власть: лучшие цитаты,2019-12-18T08:28:01Z,Навальный LIVE,234202,17893,170,1576
265,fR3AIHYFCNI,Космические зарплаты и давние долги Рогозина,2019-12-17T08:40:45Z,Навальный LIVE,172781,17792,109,2104
266,nHnEdY_Gehg,Милов: Лужков разрушил мою мечту,2019-12-13T11:51:43Z,Навальный LIVE,72281,7661,181,1189
267,fagUl0Go_Aw,"Путин — Hublot. Коллеги, это п***дец. Фанаты и эшники",2019-12-12T18:21:26Z,Навальный LIVE,1166782,68655,1430,9251
268,k086ZhflIhM,«Газпром» распродает Сибирь,2019-12-12T14:28:19Z,Навальный LIVE,260353,16028,383,1958
269,pRDuCdYTysA,Как Путин и его старые друзья поделили Россию,2019-12-11T13:46:11Z,Навальный LIVE,2269562,85259,2042,9820
270,VVyPTnEtqBQ,Навальный о пресс-конференции премьер-министра Дмитрия Медведева,2019-12-06T11:57:15Z,Навальный LIVE,421830,22236,359,2513
271,nFRSs1G96ug,"Наиля и Светлана летят над нами, Медведев и Ивлеева, нашист в Германии",2019-12-05T18:19:09Z,Навальный LIVE,813128,60800,768,6698
272,DCbu5fxKHlk,"Детские сады переполнены, мэрии Москвы плевать",2019-12-04T09:23:50Z,Навальный LIVE,120884,11947,95,1556
273,E3-VEF9wRkE,🔥 Как в Кремле помогут «Единой России». Протестные настроения. Закон про иноагентов,2019-12-03T18:44:00Z,Навальный LIVE,115817,12372,98,1286
274,vfh0rA45OU0,Как живет Мосгордума после победы «Умного голосования»,2019-12-03T10:34:32Z,Навальный LIVE,227879,21899,148,2140
275,8xGTyfvrclI,Отходы под видом ценного сырья: как в Россию ввозят урановые «хвосты»,2019-12-02T14:00:30Z,Навальный LIVE,125579,13139,173,1906
276,wYRpeRSqAdw,Навальный: Олег Дерипаска не хочет жить в России,2019-12-01T11:56:27Z,Навальный LIVE,176767,12543,119,1266
277,y9LyLmVbGIg,Съезды «Единой России». Золотая коллекция обещаний,2019-11-29T08:00:55Z,Навальный LIVE,169249,20224,124,2993
278,CmB6hKFfTaw,"Путин полетел на Марс, как чиновники убили девочку, «Самая опозорившаяся страна»",2019-11-28T18:21:18Z,Навальный LIVE,640495,49064,590,5528
279,aBz6_tigs_4,Царь и бояре. Кто мешает Путину,2019-11-26T08:58:01Z,Навальный LIVE,524377,36389,347,4087
280,QUjjgp1M5ak,"Навальный о том, как Путин забывает о своих обещаниях",2019-11-25T10:02:38Z,Навальный LIVE,248295,17666,170,2145
281,bky8oRaC-aY,Навальный о разбушевавшихся депутатах Мосгордумы,2019-11-23T10:00:07Z,Навальный LIVE,472856,31278,329,2913
282,sDJknPXPcnE,"Давка, пробки, коллапс: как Путин открывал МЦД",2019-11-22T12:30:03Z,Навальный LIVE,317630,20781,439,2102
283,N5MQQO6J0cE,"В Мосгордуме гоняют единороссов, ФБК судится с Путиным, космические богатства Рогозина",2019-11-21T18:10:28Z,Навальный LIVE,648731,49690,641,5268
284,bDkqAB3Y1hk,ФБК подаёт в суд на Путина,2019-11-21T08:12:48Z,Навальный LIVE,582200,80318,1088,15076
285,UHsIFl0flMs,Патриоты с домами в Европе,2019-11-19T12:46:00Z,Навальный LIVE,753190,53512,766,4996
286,caGFoAK_EHI,Навальный о противостоянии Галкина и пропагандистов,2019-11-18T08:00:02Z,Навальный LIVE,133909,9189,99,999
287,GJ2wwXwjUEk,"Навальный об убийстве Руслана Попова и полицейских, скрывших тело",2019-11-17T12:00:02Z,Навальный LIVE,467274,29930,265,3822
288,CQXtPXVje80,Навальный о деле Наполеона-расчленителя Олега Соколова,2019-11-16T10:00:51Z,Навальный LIVE,721888,22600,1385,3881
289,QDOijoETBbc,Милов: сотни миллиардов льгот для Сечина,2019-11-15T09:59:23Z,Навальный LIVE,65366,4990,55,621
290,nHzgjqhNMyo,"Наполеон-расчленитель, на колени перед Медведевым, зуб Рогозина — коррупция Путина",2019-11-14T18:32:25Z,Навальный LIVE,780646,60595,723,7469
291,f2pSlYNRLvU,Чиновники и закон: поводы для отставок в России и мире,2019-11-13T09:21:34Z,Навальный LIVE,255987,21584,100,2081
292,qjHKeVbRimM,"Маргарита, не бойтесь, я вас не съем",2019-11-12T09:33:10Z,Навальный LIVE,350114,36118,311,3745
293,t9PgNGlMj8Q,Навальный о Кадырове и угрозах убийства,2019-11-11T10:13:33Z,Навальный LIVE,438418,16460,904,2080
294,of17TWBXBi4,Навальный о громком депутате Бондаренко из Саратова,2019-11-10T12:01:43Z,Навальный LIVE,2621950,159752,2801,11167
295,gPGXdLTKDjc,Бюджет Москвы. Задаю вопросы о социальных расходах,2019-11-08T08:02:01Z,Навальный LIVE,112345,12541,92,1632
296,VZ3yLUCdOk8,Будем убивать с Кадыровым. Развратные действия: Песков и Светов. Путин против «Википедии»,2019-11-07T18:54:41Z,Навальный LIVE,818791,53737,963,6052
297,n1MUtV9he50,Царь и крепостная медицина. Тараканы и рэкет в олимпийской столице,2019-11-07T11:30:34Z,Навальный LIVE,680643,25376,302,4316
298,59xhpI8poHM,Роскомнадзор: на что уходят миллиарды,2019-11-06T09:00:01Z,Навальный LIVE,454694,28877,451,2277
299,r0P4H1nsge8,🔥 Проверка Метельского. Ужасные больницы. Киселев и конвейер недовольных,2019-11-05T20:07:20Z,Навальный LIVE,188338,19143,164,2016
300,Z9UFfb3-xt4,Завод Чайки травит москвичей,2019-11-05T08:05:47Z,Навальный LIVE,157657,16076,89,2607
301,AY7mHChvGdU,Навальный. «Единая Россия» сдохла,2019-11-04T10:00:03Z,Навальный LIVE,325349,25574,290,2110
302,9k7G97wYPqQ,Расстрел в Забайкалье. Дедушка Путин в маразме. Путинские: Тарасов и Симоньян,2019-10-31T18:32:28Z,Навальный LIVE,1027780,59971,1214,7940
303,1hN78BQxSLo,Следственный комитет меня ограбил,2019-10-31T14:31:16Z,Навальный LIVE,121633,19933,85,1990
304,RA5C3KHPf4E,Медведев проснулся и обещал нам рост!,2019-10-31T14:26:58Z,Навальный LIVE,156405,10130,175,763
305,XxGkBcJeblM,Суверенный рунет: изолируй и властвуй,2019-10-30T12:47:48Z,Навальный LIVE,159913,18271,108,2202
306,zWtFNHJGh04,Депутаты мочат Собянина,2019-10-28T10:00:09Z,Навальный LIVE,674883,55196,385,4228
307,xpWm8Ck9HrU,Навальный. Запрещенный ролик,2019-10-27T10:00:10Z,Навальный LIVE,1035271,83420,900,6239
308,l2DX8xk588o,Навальный о прощении долгов Африке,2019-10-26T10:11:29Z,Навальный LIVE,157294,11204,171,1844
309,_xBlFvV-jjU,Росстат: Мы с вами резко богатеем!,2019-10-24T14:21:28Z,Навальный LIVE,130700,9247,99,838
310,X0tuwYQj4OU,Подаю в суд на семью Симоньян,2019-10-24T09:00:05Z,Навальный LIVE,652417,57924,1349,6329
311,bgWQ4Mka5sY,"Помойка, остановка и другие открытия чиновников",2019-10-23T09:00:06Z,Навальный LIVE,109518,11871,76,1577
312,IRbyO2AApXs,О ком нельзя писать в СМИ,2019-10-22T09:00:02Z,Навальный LIVE,580773,38838,549,3073
